position	mass	molecular_formula	smiles	selfies	inchi	inchikey	name
_Plate_1_Column_8_	174.111675688	C6H14N4O2	NC(N)=NCCC[C@H](N)C(=O)O	[N][C@@H1][Branch1][#Branch2][C][C][C][N][=C][Branch1][C][N][N][C][Branch1][C][O][=O]	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1	ODKSFYDXXFIFQN-BYPYZUCNSA-N	L-Arginine
_Plate_1_Column_8_	244.069536104	C9H12N2O6	O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1	[O][C][C@H1][O][C@H1][Branch1][=Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][=Branch1][O][N][C][=C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O]	InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1	DRTQHJPVMGBUCF-XVFCMESISA-N	Uridine
_Plate_1_Column_8_	178.04121318	C5H10N2O3S	N[C@@H](CS)C(=O)NCC(=O)O	[N][C@@H1][Branch1][Ring1][C][S][C][=Branch1][C][=O][N][C][C][Branch1][C][O][=O]	InChI=1S/C5H10N2O3S/c6-3(2-11)5(10)7-1-4(8)9/h3,11H,1-2,6H2,(H,7,10)(H,8,9)/t3-/m0/s1	ZUKPVRWZDMRIEO-VKHMYHEASA-N	ZUKPVRWZDMRIEO-VKHMYHEASA-N
_Plate_1_Column_8_	168.089877624	C8H12N2O2	Cc1ncc(CO)c(CN)c1O	[C][C][=C][Branch1][C][O][C][Branch1][Ring1][C][N][=C][Branch1][Ring1][C][O][C][=N][Ring1][O]	InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3	NHZMQXZHNVQTQA-UHFFFAOYSA-N	Pyridoxamine
_Plate_1_Column_9_	117.042593084	C4H7NO3	CC(=O)NCC(=O)O	[C][C][=Branch1][C][=O][N][C][C][Branch1][C][O][=O]	InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)	OKJIRPAQVSHGFK-UHFFFAOYSA-N	Acetylglycine
_Plate_1_Column_9_	196.058302724	C6H12O7	O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	[O][C][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C][Branch1][C][O][=O]	InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/t2-,3-,4+,5-/m1/s1	RGHNJXZEOKUKBD-SQOUGZDYSA-N	Gluconic Acid
_Plate_1_Column_9_	691.515204958	C37H74NO8P	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCC	[H][C@@][Branch2][Ring1][=Branch1][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][=C][C][O][P][Branch1][C][O][=Branch1][C][=O][O][C][C][N][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]	InChI=1S/C37H74NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-36(39)43-33-35(34-45-47(41,42)44-32-31-38)46-37(40)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h35H,3-34,38H2,1-2H3,(H,41,42)/t35-/m1/s1	SLKDGVPOSSLUAI-PGUFJCEWSA-N	1,2-Dipalmitoyl-sn-glycero-3-phosphoethanolamine
_Plate_1_Column_9_	130.099379688	C7H14O2	CCCCCCC(=O)O	[C][C][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C7H14O2/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3,(H,8,9)	MNWFXJYAOYHMED-UHFFFAOYSA-N	Heptanoic Acid
_Plate_1_Column_9_	272.177630008	C18H24O2	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O	[H][C@@][C][C][C@@H1][Branch1][C][O][C@@][Ring1][=Branch1][Branch1][C][C][C][C][C@][Branch1][C][H][C][=C][Branch1][=Branch2][C][C][C@@][Ring1][S][Ring1][#Branch1][H][C][=C][Branch1][C][O][C][=C][Ring1][O]	InChI=1S/C18H24O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-17,19-20H,2,4,6-9H2,1H3/t14-,15-,16+,17-,18+/m1/s1	VOXZDWNPVJITMN-SFFUCWETSA-N	alpha-Estradiol
_Plate_1_Column_9_	343.272258664	C19H37NO4	CCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C@H1][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][N+1][Branch1][C][C][Branch1][C][C][C]	InChI=1S/C19H37NO4/c1-5-6-7-8-9-10-11-12-13-14-19(23)24-17(15-18(21)22)16-20(2,3)4/h17H,5-16H2,1-4H3/t17-/m1/s1	FUJLYHJROOYKRA-QGZVFWFLSA-N	Lauroyllevocarnitine
_Plate_1_Column_9_	307.056936418	C9H14N3O7P	Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)n1	[N][C][=N][C][=Branch1][C][=O][N][Branch1][Branch1][C][=C][Ring1][#Branch1][C@H1][C][C@H1][Branch1][C][O][C@@H1][Branch1][O][C][O][P][Branch1][C][O][Branch1][C][O][=O][O][Ring1][N]	InChI=1S/C9H14N3O7P/c10-7-1-2-12(9(14)11-7)8-3-5(13)6(19-8)4-18-20(15,16)17/h1-2,5-6,8,13H,3-4H2,(H2,10,11,14)(H2,15,16,17)/t5-,6+,8+/m0/s1	NCMVOABPESMRCP-SHYZEUOFSA-N	2'-Deoxycytidine-5'-Monophosphate
_Plate_1_Column_10_	169.073893212	C8H11NO3	Cc1ncc(CO)c(CO)c1O	[C][C][=N][C][=C][Branch1][Ring1][C][O][C][Branch1][Ring1][C][O][=C][Ring1][#Branch2][O]	InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3	LXNHXLLTXMVWPM-UHFFFAOYSA-N	LXNHXLLTXMVWPM-UHFFFAOYSA-N
_Plate_1_Column_10_	491.000830842	C10H16N5O12P3	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1	[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@H1][C][C@H1][Branch1][C][O][C@@H1][Branch2][Ring1][O][C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][Branch1][C][O][=O][O][Ring2][Ring1][Ring2]	InChI=1S/C10H16N5O12P3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(16)6(25-7)2-24-29(20,21)27-30(22,23)26-28(17,18)19/h3-7,16H,1-2H2,(H,20,21)(H,22,23)(H2,11,12,13)(H2,17,18,19)/t5-,6+,7+/m0/s1	SUYVUBYJARFZHO-RRKCRQDMSA-N	SUYVUBYJARFZHO-RRKCRQDMSA-N
_Plate_1_Column_10_	61.052763844	C2H7NO	NCCO	[N][C][C][O]	InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2	HZAXFHJVJLSVMW-UHFFFAOYSA-N	Ethanolamine
_Plate_1_Column_10_	152.033425368	C5H4N4O2	O=c1[nH]c(=O)c2[nH]cnc2[nH]1	[O][=C][N][C][=C][Branch1][=Branch1][N][C][=N][Ring1][Branch1][C][=Branch1][C][=O][N][Ring1][#Branch2]	InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)	LRFVTYWOQMYALW-UHFFFAOYSA-N	LRFVTYWOQMYALW-UHFFFAOYSA-N
_Plate_1_Column_10_	104.10699048809	C5H14NO+	C[N+](C)(C)CCO	[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O]	InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1	OEYIOHPDSNJKLS-UHFFFAOYSA-N	OEYIOHPDSNJKLS-UHFFFAOYSA-N
_Plate_1_Column_10_	605.07715298	C16H25N5O16P2	Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1	[N][C][=N][C][=C][Branch2][Branch1][#Branch2][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch2][Ring2][=Branch1][C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][C@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@H1][Ring2][Ring1][O][O][C][=Branch1][C][=O][N][Ring2][Ring2][=Branch1]	InChI=1S/C16H25N5O16P2/c17-16-19-12-6(13(28)20-16)18-3-21(12)14-10(26)8(24)5(34-14)2-33-38(29,30)37-39(31,32)36-15-11(27)9(25)7(23)4(1-22)35-15/h3-5,7-11,14-15,22-27H,1-2H2,(H,29,30)(H,31,32)(H3,17,19,20,28)/t4-,5-,7-,8-,9+,10-,11+,14-,15-/m1/s1	MVMSCBBUIHUTGJ-GDJBGNAASA-N	GDP-mannose
_Plate_1_Column_10_	116.010958608	C4H4O4	O=C(O)/C=C/C(=O)O	[O][C][=Branch1][C][=O][\C][=C][\C][Branch1][C][O][=O]	InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/b2-1+	VZCYOOQTPOCHFL-OWOJBTEDSA-N	Fumaric Acid
_Plate_1_Column_11_	362.170253184	C16H22N6O4	NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1	[H][C@@][Branch1][=Branch2][C][C][=C][N][=C][N][Ring1][Branch1][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C@][Branch1][C][H][C][C][C][=Branch1][C][=O][N][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][C][C@@][Ring1][Branch1][Branch1][C][H][C][Branch1][C][N][=O]	InChI=1S/C16H22N6O4/c17-14(24)12-2-1-5-22(12)16(26)11(6-9-7-18-8-19-9)21-15(25)10-3-4-13(23)20-10/h7-8,10-12H,1-6H2,(H2,17,24)(H,18,19)(H,20,23)(H,21,25)/t10-,11-,12-/m0/s1	XNSAINXGIQZQOO-SRVKXCTJSA-N	Protirelin
_Plate_1_Column_11_	131.094628656	C6H13NO2	CC[C@H](C)[C@H](N)C(=O)O	[C][C][C@H1][Branch1][C][C][C@H1][Branch1][C][N][C][Branch1][C][O][=O]	InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1	AGPKZVBTJJNPAG-WHFBIAKZSA-N	L-Isoleucine
_Plate_1_Column_11_	151.04940978	C5H5N5O	Nc1nc(=O)c2[nH]cnc2[nH]1	[N][C][=N][C][=Branch1][C][=O][C][=C][Branch1][Ring2][N][Ring1][#Branch1][N][=C][N][Ring1][=Branch1]	InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)	UYTPUPDQBNUYGX-UHFFFAOYSA-N	Guanine
_Plate_1_Column_11_	177.045964212	C6H11NO3S	CSCC[C@H](NC=O)C(=O)O	[C][S][C][C][C@H1][Branch1][Ring2][N][C][=O][C][Branch1][C][O][=O]	InChI=1S/C6H11NO3S/c1-11-3-2-5(6(9)10)7-4-8/h4-5H,2-3H2,1H3,(H,7,8)(H,9,10)/t5-/m0/s1	PYUSHNKNPOHWEZ-YFKPBYRVSA-N	N-Formylmethionine
_Plate_1_Column_11_	122.048012812	C6H6N2O	NC(=O)c1cccnc1	[N][C][=Branch1][C][=O][C][=C][N][=C][C][=C][Ring1][=Branch1]	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	DFPAKSUCGFBDDF-UHFFFAOYSA-N	Nicotinamide
_Plate_1_Column_11_	179.079372516	C6H13NO5	NC1C(O)OC(CO)C(O)C1O	[C][Branch2][Ring1][Branch1][C][C][Branch1][S][C][Branch1][N][C][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][O][N][O][O][O]	InChI=1S/C6H13NO5/c7-3-5(10)4(9)2(1-8)12-6(3)11/h2-6,8-11H,1,7H2	MSWZFWKMSRAUBD-UHFFFAOYSA-N	2-Amino-2-Deoxy-Hexose
_Plate_1_Column_11_	334.05660207	C11H15N2O8P	NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1	[N][C][=Branch1][C][=O][C][=C][C][=C][N+1][=Branch1][Ring2][=C][Ring1][=Branch1][C@@H1][O][C@H1][Branch1][O][C][O][P][Branch1][C][O][Branch1][C][O-1][=O][C@@H1][Branch1][C][O][C@H1][Ring1][N][O]	InChI=1S/C11H15N2O8P/c12-10(16)6-2-1-3-13(4-6)11-9(15)8(14)7(21-11)5-20-22(17,18)19/h1-4,7-9,11,14-15H,5H2,(H3-,12,16,17,18,19)/t7-,8-,9-,11-/m1/s1	DAYLJWODMCOQEW-TURQNECASA-N	DAYLJWODMCOQEW-TURQNECASA-N
_Plate_1_Column_12_	156.017106608	C5H4N2O4	O=C(O)c1c[nH]c(=O)[nH]c1=O	[C][=C][Branch1][=N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][N][Ring1][Branch2][C][=Branch1][C][=O][O]	InChI=1S/C5H4N2O4/c8-3-2(4(9)10)1-6-5(11)7-3/h1H,(H,9,10)(H2,6,7,8,11)	ZXYAAVBXHKCJJB-UHFFFAOYSA-N	1,2,3,4-Tetrahydro-2,4-dioxo-5-pyrimidinecarboxylic acid
_Plate_1_Column_12_	251.101839276	C10H13N5O3	C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	[C][C@H1][O][C@H1][Branch1][=Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][=Branch1][O][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch2][Ring1][#Branch1]	InChI=1S/C10H13N5O3/c1-4-6(16)7(17)10(18-4)15-3-14-5-8(11)12-2-13-9(5)15/h2-4,6-7,10,16-17H,1H3,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1	XGYIMTFOTBMPFP-KQYNXXCUSA-N	5'-Deoxyadenosine
_Plate_1_Column_12_	176.032087976	C6H8O6	O=C1O[C@@H]2[C@@H](O)[C@H](O)O[C@@H]2[C@H]1O	[O][C@@H1][O][C@@H1][C@@H1][Branch1][C][O][C][=Branch1][C][=O][O][C@@H1][Ring1][#Branch1][C@H1][Ring1][#Branch2][O]	InChI=1S/C6H8O6/c7-1-3-4(12-5(1)9)2(8)6(10)11-3/h1-5,7-9H/t1-,2-,3-,4-,5-/m1/s1	OGLCQHRZUSEXNB-WHDMSYDLSA-N	(2R,3R,3aR,6R,6aR)-2,3,6-trihydroxy-3,3a,6,6a-tetrahydro-2H-furo[3,2-b]furan-5-one
_Plate_1_Column_12_	884.280060884	C42H52FeN8O6S2	CNC(=O)C(N)CSC(C)C1=C(C)c2cc3[n-]c(cc4nc(cc5[n-]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C(C)SCC(N)C(=O)NC.[Fe+2]	[C][C][=C][Branch2][Branch2][C][C][=C][C][=N][C][=Branch2][=Branch1][O][=C][C][=C][Branch2][=Branch1][Ring2][C][=Branch2][Ring2][S][=C][Branch1][Ring2][N-1][Ring1][Branch1][C][=C][C][=Branch2][Ring2][Ring1][=C][Branch1][S][C][=Branch1][Ring2][=N][Ring1][Branch1][C][=C][Ring2][Ring1][Branch1][N-1][Ring2][Ring1][Ring2][C][Branch1][C][C][S][C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][C][N][C][C][Branch1][C][C][S][C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][C][N][C][C][=Branch1][N][=C][Ring2][Ring2][#Branch2][C][C][C][=Branch1][C][=O][O][C][C][C][C][=Branch1][C][=O][O].[Fe+2]	InChI=1S/C42H54N8O6S2.Fe/c1-19-25(9-11-37(51)52)33-16-34-26(10-12-38(53)54)20(2)30(48-34)14-35-40(24(6)58-18-28(44)42(56)46-8)22(4)32(50-35)15-36-39(21(3)31(49-36)13-29(19)47-33)23(5)57-17-27(43)41(55)45-7;/h13-16,23-24,27-28H,9-12,17-18,43-44H2,1-8H3,(H6,45,46,47,48,49,50,51,52,53,54,55,56);/q;+2/p-2	WFVBWSTZNVJEAY-UHFFFAOYSA-L	WFVBWSTZNVJEAY-UHFFFAOYSA-L
_Plate_1_Column_12_	391.177706648	C16H29N3O6S	CCCCCCSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	[C][C][C][C][C][C][S][C][C][Branch1][N][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N]	InChI=1S/C16H29N3O6S/c1-2-3-4-5-8-26-10-12(15(23)18-9-14(21)22)19-13(20)7-6-11(17)16(24)25/h11-12H,2-10,17H2,1H3,(H,18,23)(H,19,20)(H,21,22)(H,24,25)	HXJDWCWJDCOHDG-UHFFFAOYSA-N	HXJDWCWJDCOHDG-UHFFFAOYSA-N
_Plate_1_Column_12_	146.105527688	C6H14N2O2	NCCCC[C@H](N)C(=O)O	[N][C][C][C][C][C@H1][Branch1][C][N][C][Branch1][C][O][=O]	InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1	KDXKERNSBIXSRK-YFKPBYRVSA-N	KDXKERNSBIXSRK-YFKPBYRVSA-N
_Plate_1_Column_12_	125.095297352	C6H11N3	Cn1cncc1CCN	[C][N][C][=N][C][=C][Ring1][Branch1][C][C][N]	InChI=1S/C6H11N3/c1-9-5-8-4-6(9)2-3-7/h4-5H,2-3,7H2,1H3	CPAGZVLINCPJEH-UHFFFAOYSA-N	CPAGZVLINCPJEH-UHFFFAOYSA-N
_Plate_2_Column_1_	169.998024574	C3H7O6P	O=C(CO)COP(=O)(O)O	[O][C][C][=Branch1][C][=O][C][O][P][Branch1][C][O][Branch1][C][O][=O]	InChI=1S/C3H7O6P/c4-1-3(5)2-9-10(6,7)8/h4H,1-2H2,(H2,6,7,8)	GNGACRATGGDKBX-UHFFFAOYSA-N	Dihydroxyacetone Phosphate
_Plate_2_Column_1_	102.115698448	C5H14N2	NCCCCCN	[N][C][C][C][C][C][N]	InChI=1S/C5H14N2/c6-4-2-1-3-5-7/h1-7H2	VHRGRCVQAFMJIZ-UHFFFAOYSA-N	Cadaverine
_Plate_2_Column_1_	180.064725496	C7H8N4O2	Cn1c(=O)[nH]c2ncn(C)c2c1=O	[C][N][C][=N][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2]	InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)11(2)7(13)9-5/h3H,1-2H3,(H,9,13)	QUNWUDVFRNGTCO-UHFFFAOYSA-N	Paraxanthine
_Plate_2_Column_1_	281.11240396	C11H15N5O4	Cn1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=N	[C][N][C][=N][C][=C][Branch2][Ring1][Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Ring1][Branch2][O][C][Ring2][Ring1][C][=N]	InChI=1S/C11H15N5O4/c1-15-3-14-10-6(9(15)12)13-4-16(10)11-8(19)7(18)5(2-17)20-11/h3-5,7-8,11-12,17-19H,2H2,1H3/t5-,7-,8-,11-/m1/s1	GFYLSDSUCHVORB-IOSLPCCCSA-N	1-Methyladenosine
_Plate_2_Column_1_	346.21440944	C21H30O4	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO	[H][C@@][C][C][C@][Branch1][C][O][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C@@][Ring1][#Branch2][Branch1][C][C][C][C][C@@][Branch1][C][H][C@@][Ring1][S][Branch1][C][H][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][=N][Ring1][#Branch1][C]	InChI=1S/C21H30O4/c1-19-8-5-14(23)11-13(19)3-4-15-16(19)6-9-20(2)17(15)7-10-21(20,25)18(24)12-22/h11,15-17,22,25H,3-10,12H2,1-2H3/t15-,16+,17+,19+,20+,21+/m1/s1	WHBHBVVOGNECLV-OBQKJFGGSA-N	11-Deoxycortisol
_Plate_2_Column_1_	126.042927432	C5H6N2O2	Cc1c[nH]c(=O)[nH]c1=O	[C][C][=C][N][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O]	InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)	RWQNBRDOKXIBIV-UHFFFAOYSA-N	Thymine
_Plate_2_Column_1_	744.059467914	C21H27N6O18P3	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)([O-])OCC2OC([n+]3cccc(C(=O)O)c3)C(O)C2O)C(O)C1OP(=O)(O)O	[C][=C][C][=Branch2][#Branch1][Branch1][=C][N+1][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][Branch2][=Branch1][Branch2][C][Branch2][=Branch1][Ring1][C][Branch1][Ring2][O][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O-1][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][C][Branch2][Ring2][Ring2][C][Branch2][Ring1][#Branch1][C][Branch1][Ring2][O][Ring1][Branch1][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][O][P][=Branch1][C][=O][Branch1][C][O][O][O][O][O][C][=Branch1][C][=O][O]	InChI=1S/C21H27N6O18P3/c22-17-12-18(24-7-23-17)27(8-25-12)20-16(44-46(33,34)35)14(29)11(43-20)6-41-48(38,39)45-47(36,37)40-5-10-13(28)15(30)19(42-10)26-3-1-2-9(4-26)21(31)32/h1-4,7-8,10-11,13-16,19-20,28-30H,5-6H2,(H6-,22,23,24,31,32,33,34,35,36,37,38,39)	QOTXBMGJKFVZRD-UHFFFAOYSA-N	Nicotinic acid adenine dinucleotide phosphate sodium salt
_Plate_2_Column_1_	221.0899372	C8H15NO6	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O	[C][C][=Branch1][C][=O][N][C@H1][C][Branch1][C][O][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@@H1][Ring1][#Branch2][O]	InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8?/m1/s1	OVRNDRQMDRJTHS-RTRLPJTCSA-N	OVRNDRQMDRJTHS-RTRLPJTCSA-N
_Plate_2_Column_2_	312.30283052	C20H40O2	CCCCCCCCCCCCCCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][=O]	InChI=1S/C20H40O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-19H2,1H3,(H,21,22)	VKOBVWXKNCXXDE-UHFFFAOYSA-N	VKOBVWXKNCXXDE-UHFFFAOYSA-N
_Plate_2_Column_2_	160.100048384	C10H12N2	NCCc1c[nH]c2ccccc12	[N][C][C][C][=C][N][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1]	InChI=1S/C10H12N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6,11H2	APJYDQYYACXCRM-UHFFFAOYSA-N	Tryptamine
_Plate_2_Column_2_	228.089225992	C5H16N4O4S	NCCCCN=C(N)N.O=S(=O)(O)O	[C][Branch1][=Branch2][C][C][N][=C][Branch1][C][N][N][C][N].[O][S][=Branch1][C][=O][=Branch1][C][=O][O]	InChI=1S/C5H14N4.H2O4S/c6-3-1-2-4-9-5(7)8;1-5(2,3)4/h1-4,6H2,(H4,7,8,9);(H2,1,2,3,4)	PTAYFGHRDOMJGC-UHFFFAOYSA-N	PTAYFGHRDOMJGC-UHFFFAOYSA-N
_Plate_2_Column_2_	506.995745462	C10H16N5O13P3	Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	[N][C][=N][C][=C][Branch2][Ring2][=C][N][=C][N][Ring1][Branch1][C@H1][C][C@H1][Branch1][C][O][C@@H1][Branch2][Ring1][O][C][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][=Branch1][C][=O][O][P][Branch1][C][O][Branch1][C][O][=O][O][Ring2][Ring1][Ring2][C][=Branch1][C][=O][N][Ring2][Ring1][=C]	InChI=1S/C10H16N5O13P3/c11-10-13-8-7(9(17)14-10)12-3-15(8)6-1-4(16)5(26-6)2-25-30(21,22)28-31(23,24)27-29(18,19)20/h3-6,16H,1-2H2,(H,21,22)(H,23,24)(H2,18,19,20)(H3,11,13,14,17)/t4-,5+,6+/m0/s1	HAAZLUGHYHWQIW-KVQBGUIXSA-N	HAAZLUGHYHWQIW-KVQBGUIXSA-N
_Plate_2_Column_2_	74.08439832	C3H10N2	NCCCN	[N][C][C][C][N]	InChI=1S/C3H10N2/c4-2-1-3-5/h1-5H2	XFNJVJPLKCPIBV-UHFFFAOYSA-N	1,3-Propanediamine
_Plate_2_Column_2_	182.079038168	C6H14O6	OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO	[O][C][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C][O]	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5+,6-	FBPFZTCFMRRESA-GUCUJZIJSA-N	Galactitol
_Plate_2_Column_2_	244.226311516	C12H28N4O	CC(=O)NCCCNCCCCNCCCN	[C][C][=Branch1][C][=O][N][C][C][C][N][C][C][C][C][N][C][C][C][N]	InChI=1S/C12H28N4O/c1-12(17)16-11-5-10-15-8-3-2-7-14-9-4-6-13/h14-15H,2-11,13H2,1H3,(H,16,17)	GUNURVWAJRRUAV-UHFFFAOYSA-N	N1-Acetylspermine
_Plate_2_Column_2_	203.117095416	C10H13N5	CC(C)=CCNc1ncnc2nc[nH]c12	[C][C][=Branch1][P][=C][C][N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][C][=N][Ring1][Branch1][C]	InChI=1S/C10H13N5/c1-7(2)3-4-11-9-8-10(13-5-12-8)15-6-14-9/h3,5-6H,4H2,1-2H3,(H2,11,12,13,14,15)	HYVABZIGRDEKCD-UHFFFAOYSA-N	Isopentenyladenine
