position	mass	molecular_formula	smiles	selfies	inchi	inchikey	name
pos_H7	137.084063972	C8H11NO	NCCc1ccc(O)cc1	[N][C][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]	InChI=1S/C8H11NO/c9-6-5-7-1-3-8(10)4-2-7/h1-4,10H,5-6,9H2	DZGWFCGJZKJUFP-UHFFFAOYSA-N	Tyramine
pos_A8	160.100048384	C10H12N2	NCCc1c[nH]c2ccccc12	[N][C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1]	InChI=1S/C10H12N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6,11H2	APJYDQYYACXCRM-UHFFFAOYSA-N	Tryptamine
pos_B8	472.391645524	C31H52O3	CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	[C][C][=Branch1][C][=O][O][C][=C][Branch1][C][C][C][Branch1][C][C][=C][O][C][Branch1][C][C][Branch2][Ring1][#Branch1][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][=N][C]	InChI=1S/C31H52O3/c1-21(2)13-10-14-22(3)15-11-16-23(4)17-12-19-31(9)20-18-28-26(7)29(33-27(8)32)24(5)25(6)30(28)34-31/h21-23H,10-20H2,1-9H3	ZAKOWWREFLAJOT-UHFFFAOYSA-N	Dl-alpha-tocopherol acetate
pos_C8	118.026608672	C4H6O4	CC(C(=O)O)C(=O)O	[C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O]	InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)	ZIYVHBGGAOATLY-UHFFFAOYSA-N	Methylmalonic Acid
pos_D8	60.032362748	CH4N2O	NC(N)=O	[N][C][Branch1][C][N][=O]	InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)	XSQUKJJJFZCRTK-UHFFFAOYSA-N	Urea
pos_E8	152.033425368	C5H4N4O2	O=c1[nH]c(=O)c2[nH]cnc2[nH]1	[O][=C][NH1][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][N][=C][NH1][Ring1][Branch1][NH1][Ring1][#Branch2]	InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)	LRFVTYWOQMYALW-UHFFFAOYSA-N	Xanthine
pos_F8	179.079372516	C6H13NO5	NC1C(O)OC(CO)C(O)C1O	[N][C][C][Branch1][C][O][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O]	InChI=1S/C6H13NO5/c7-3-5(10)4(9)2(1-8)12-6(3)11/h2-6,8-11H,1,7H2	MSWZFWKMSRAUBD-UHFFFAOYSA-N	2-Amino-2-Deoxy-Hexose
pos_G8	128.058577496	C5H8N2O2	CC1CNC(=O)NC1=O	[C][C][C][N][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O]	InChI=1S/C5H8N2O2/c1-3-2-6-5(9)7-4(3)8/h3H,2H2,1H3,(H2,6,7,8,9)	NBAKTGXDIBVZOO-UHFFFAOYSA-N	NBAKTGXDIBVZOO-UHFFFAOYSA-N
pos_H8	452.329045268	C30H44O3	C=CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)C=CC4(C)C3CCC12C	[C][=C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][=C][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][C][C][C][Ring2][Ring1][Ring1][Ring1][S][C]	InChI=1S/C30H44O3/c1-4-5-6-7-8-9-10-11-12-28(32)33-27-16-15-25-24-14-13-22-21-23(31)17-19-29(22,2)26(24)18-20-30(25,27)3/h4,17,19,21,24-27H,1,5-16,18,20H2,2-3H3	AHMMSNQYOPMLSX-UHFFFAOYSA-N	AHMMSNQYOPMLSX-UHFFFAOYSA-N
pos_A9	408.28757438	C24H40O5	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	[C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][Branch1][C][O][C][C][C][C][Branch1][C][O][C][C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][=N][C][C][Branch1][C][O][C][Ring2][Ring1][Branch1][Ring2][Ring1][C][C]	InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)	BHQCQFFYRZLCQQ-UHFFFAOYSA-N	Ox bile extract
pos_C9	117.078978592	C5H11NO2	C[N+](C)(C)CC(=O)[O-]	[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	KWIUHFFTVRNATP-UHFFFAOYSA-N	KWIUHFFTVRNATP-UHFFFAOYSA-N
pos_D9	252.085854864	C10H12N4O4	O=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1	[O][=C][NH1][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C][C][C][Branch1][C][O][C][Branch1][Ring1][C][O][O][Ring1][Branch2]	InChI=1S/C10H12N4O4/c15-2-6-5(16)1-7(18-6)14-4-13-8-9(14)11-3-12-10(8)17/h3-7,15-16H,1-2H2,(H,11,12,17)	VGONTNSXDCQUGY-UHFFFAOYSA-N	Hypoxanthine, 9-(2-deoxy-beta-D-erythro-pentofuranosyl)-
pos_E9	256.240230264	C16H32O2	CCCCCCCCCCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C16H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h2-15H2,1H3,(H,17,18)	IPCSVZSSVZVIGE-UHFFFAOYSA-N	Palmitic Acid
pos_F9	154.026608672	C7H6O4	O=C(O)c1cc(O)ccc1O	[O][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][Ring1][Branch2]	InChI=1S/C7H6O4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H,(H,10,11)	WXTMDXOMEHJXQO-UHFFFAOYSA-N	2,5-Dihydroxybenzoic acid
pos_G9	138.05495491609	C7H8NO2+	C[n+]1cccc(C(=O)O)c1	[C][N+1][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][=C][Ring1][=Branch2]	InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3/p+1	WWNNZCOKKKDOPX-UHFFFAOYSA-O	3-Carboxy-1-methylpyridinium
pos_H9	180.063388104	C6H12O6	OCC1OC(O)C(O)C(O)C1O	[O][C][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][=Branch2][O]	InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2	WQZGKKKJIJFFOK-UHFFFAOYSA-N	Hexose
pos_A10	158.043990052	C4H6N4O3	NC(=O)NC1NC(=O)NC1=O	[N][C][=Branch1][C][=O][N][C][N][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=O]	InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)	POJWUDADGALRAB-UHFFFAOYSA-N	Allantoin
pos_B10	182.079038168	C6H14O6	OCC(O)C(O)C(O)C(O)CO	[O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][O]	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2	FBPFZTCFMRRESA-UHFFFAOYSA-N	FBPFZTCFMRRESA-UHFFFAOYSA-N
pos_C10	499.29675916	C26H45NO6S	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	[C][C][Branch2][Ring1][C][C][C][C][=Branch1][C][=O][N][C][C][S][=Branch1][C][=O][=Branch1][C][=O][O][C][C][C][C][C][C][Branch1][C][O][C][C][C][C][Branch1][C][O][C][C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][=N][C][C][C][Ring2][Ring1][Ring2][Ring1][P][C]	InChI=1S/C26H45NO6S/c1-16(4-7-23(30)27-12-13-34(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-22,24,28-29H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)	BHTRKEVKTKCXOH-UHFFFAOYSA-N	2-[4-(3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]ethanesulfonic acid
pos_E10	432.867189148	C9H9I2NO3	NC(Cc1cc(I)c(O)c(I)c1)C(=O)O	[N][C][Branch2][Ring1][Ring1][C][C][=C][C][Branch1][C][I][=C][Branch1][C][O][C][Branch1][C][I][=C][Ring1][=Branch2][C][=Branch1][C][=O][O]	InChI=1S/C9H9I2NO3/c10-5-1-4(2-6(11)8(5)13)3-7(12)9(14)15/h1-2,7,13H,3,12H2,(H,14,15)	NYPYHUZRZVSYKL-UHFFFAOYSA-N	3,5-Diiodotyrosine
pos_F10	111.079647288	C5H9N3	NCCc1c[nH]cn1	[N][C][C][C][=C][NH1][C][=N][Ring1][Branch1]	InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)	NTYJJOPFIAHURM-UHFFFAOYSA-N	Histamine
pos_G10	169.073893212	C8H11NO3	Cc1ncc(CO)c(CO)c1O	[C][C][=N][C][=C][Branch1][Ring1][C][O][C][Branch1][Ring1][C][O][=C][Ring1][#Branch2][O]	InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3	LXNHXLLTXMVWPM-UHFFFAOYSA-N	LXNHXLLTXMVWPM-UHFFFAOYSA-N
pos_H10	204.089877624	C11H12N2O2	NC(Cc1c[nH]c2ccccc12)C(=O)O	[N][C][Branch1][#C][C][C][=C][NH1][C][=C][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O]	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)	QIVBCDIJIAJPQS-UHFFFAOYSA-N	QIVBCDIJIAJPQS-UHFFFAOYSA-N
pos_A11	206.043521688	C8H14O2S2	O=C(O)CCCCC1CCSS1	[O][=C][Branch1][C][O][C][C][C][C][C][C][C][S][S][Ring1][Branch1]	InChI=1S/C8H14O2S2/c9-8(10)4-2-1-3-7-5-6-11-12-7/h7H,1-6H2,(H,9,10)	AGBQKNBQESQNJD-UHFFFAOYSA-N	AGBQKNBQESQNJD-UHFFFAOYSA-N
pos_B11	376.29774514	C24H40O3	CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	[C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][C][C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][C][C][C][Ring2][Ring1][Ring1][Ring1][S][C]	InChI=1S/C24H40O3/c1-15(4-9-22(26)27)19-7-8-20-18-6-5-16-14-17(25)10-12-23(16,2)21(18)11-13-24(19,20)3/h15-21,25H,4-14H2,1-3H3,(H,26,27)	SMEROWZSTRWXGI-UHFFFAOYSA-N	SMEROWZSTRWXGI-UHFFFAOYSA-N
pos_C11	396.339216028	C28H44O	C=C1CCC(O)C/C1=C/C=C1\CCCC2(C)C1CCC2C(C)/C=C/C(C)C(C)C	[C][=C][C][C][C][Branch1][C][O][C][/C][Ring1][#Branch1][=C][/C][=C][\C][C][C][C][Branch1][C][C][C][Ring1][#Branch1][C][C][C][Ring1][=Branch1][C][Branch1][C][C][/C][=C][/C][Branch1][C][C][C][Branch1][C][C][C]	InChI=1S/C28H44O/c1-19(2)20(3)9-10-22(5)26-15-16-27-23(8-7-17-28(26,27)6)12-13-24-18-25(29)14-11-21(24)4/h9-10,12-13,19-20,22,25-27,29H,4,7-8,11,14-18H2,1-3,5-6H3/b10-9+,23-12+,24-13-	MECHNRXZTMCUDQ-AAGLSAJLSA-N	MECHNRXZTMCUDQ-AAGLSAJLSA-N
pos_D11	384.339216028	C27H44O	C=C1CCC(O)C/C1=C/C=C1\CCCC2(C)C1CCC2C(C)CCCC(C)C	[C][=C][C][C][C][Branch1][C][O][C][/C][Ring1][#Branch1][=C][/C][=C][\C][C][C][C][Branch1][C][C][C][Ring1][#Branch1][C][C][C][Ring1][=Branch1][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C]	InChI=1S/C27H44O/c1-19(2)8-6-9-21(4)25-15-16-26-22(10-7-17-27(25,26)5)12-13-23-18-24(28)14-11-20(23)3/h12-13,19,21,24-26,28H,3,6-11,14-18H2,1-2,4-5H3/b22-12+,23-13-	QYSXJUFSXHHAJI-GGULSIJQSA-N	(5Z,7E)-9,10-Secocholesta-5,7,10-trien-3-ol
pos_E11	111.079647288	C5H9N3	NCCc1c[nH]cn1	[N][C][C][C][=C][NH1][C][=N][Ring1][Branch1]	InChI=1S/C5H9N3/c6-2-1-5-3-7-4-8-5/h3-4H,1-2,6H2,(H,7,8)	NTYJJOPFIAHURM-UHFFFAOYSA-N	Histamine
pos_F11	122.036779432	C7H6O2	O=C(O)c1ccccc1	[O][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)	WPYMKLBDIGXBTP-UHFFFAOYSA-N	Benzoic Acid
pos_G11	242.260965708	C16H34O	CCCCCCCCCCCCCCCCO	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O]	InChI=1S/C16H34O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h17H,2-16H2,1H3	BXWNKGSJHAJOGX-UHFFFAOYSA-N	Cetyl Alcohol
pos_H11	112.027277368	C4H4N2O2	O=c1cc[nH]c(=O)[nH]1	[O][=C][C][=C][NH1][C][=Branch1][C][=O][NH1][Ring1][#Branch1]	InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)	ISAKRJDGNUQOIC-UHFFFAOYSA-N	Uracil
pos_A2	152.044658748	C4H4N6O	Nc1nc2[nH]nnc2c(=O)[nH]1	[N][C][=N][C][=C][Branch1][=Branch1][N][=N][NH1][Ring1][Branch1][C][=Branch1][C][=O][NH1][Ring1][#Branch2]	InChI=1S/C4H4N6O/c5-4-6-2-1(3(11)7-4)8-10-9-2/h(H4,5,6,7,8,9,10,11)	LPXQRXLUHJKZIE-UHFFFAOYSA-N	8-Azaguanine
pos_B2	77.029920224	C2H7NS	NCCS	[N][C][C][S]	InChI=1S/C2H7NS/c3-1-2-4/h4H,1-3H2	UFULAYFCSOUIOV-UHFFFAOYSA-N	Cysteamine
pos_C2	372.230059504	C23H32O4	CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	[C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][=C][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][C][C][C][Ring2][Ring1][Ring1][Ring1][S][C]	InChI=1S/C23H32O4/c1-14(24)27-13-21(26)20-7-6-18-17-5-4-15-12-16(25)8-10-22(15,2)19(17)9-11-23(18,20)3/h12,17-20H,4-11,13H2,1-3H3	VPGRYOFKCNULNK-UHFFFAOYSA-N	3,20-Dioxopregn-4-en-21-yl acetate
pos_D2	176.094963004	C10H12N2O	NCCc1c[nH]c2ccc(O)cc12	[N][C][C][C][=C][NH1][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch2][Ring1][#Branch1]	InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2	QZAYGJVTTNCVMB-UHFFFAOYSA-N	QZAYGJVTTNCVMB-UHFFFAOYSA-N
pos_E2	130.06299418	C6H10O3	CC1(O)CCOC(=O)C1	[C][C][Branch1][C][O][C][C][O][C][=Branch1][C][=O][C][Ring1][Branch2]	InChI=1S/C6H10O3/c1-6(8)2-3-9-5(7)4-6/h8H,2-4H2,1H3	JYVXNLLUYHCIIH-UHFFFAOYSA-N	JYVXNLLUYHCIIH-UHFFFAOYSA-N
pos_F2	219.110672644	C9H17NO5	CC(C)(CO)C(O)C(=O)NCCC(=O)O	[C][C][Branch1][C][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=O][O]	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	GHOKWGTUZJEAQD-UHFFFAOYSA-N	(+-)-Pantothenic acid
pos_G2	330.21949482	C21H30O3	CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C	[C][C][=Branch1][C][=O][C][Branch1][C][O][C][C][C][C][C][C][C][=C][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][C][C][C][Ring1][S][Ring2][Ring1][Ring2][C]	InChI=1S/C21H30O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h12,16-18,24H,4-11H2,1-3H3	DBPWSSGDRRHUNT-UHFFFAOYSA-N	17alpha-Hydroxypregn-4-ene-3,20-dione
pos_H2	137.047678464	C7H7NO2	Nc1ccc(C(=O)O)cc1	[N][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][=Branch2]	InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)	ALYNCZNDIQEVRV-UHFFFAOYSA-N	ALYNCZNDIQEVRV-UHFFFAOYSA-N
pos_A3	225.101445352	C12H11N5	c1ccc(CNc2ncnc3nc[nH]c23)cc1	[C][=C][C][=C][Branch1][S][C][N][C][=N][C][=N][C][=C][Ring1][=Branch1][NH1][C][=N][Ring1][Branch1][C][=C][Ring1][P]	InChI=1S/C12H11N5/c1-2-4-9(5-3-1)6-13-11-10-12(15-7-14-10)17-8-16-11/h1-5,7-8H,6H2,(H2,13,14,15,16,17)	NWBJYWHLCVSVIJ-UHFFFAOYSA-N	NWBJYWHLCVSVIJ-UHFFFAOYSA-N
pos_B3	180.063388104	C6H12O6	OC1C(O)C(O)C(O)C(O)C1O	[O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][Ring1][#Branch2][O]	InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H	CDAISMWEOUEBRE-UHFFFAOYSA-N	CDAISMWEOUEBRE-UHFFFAOYSA-N
pos_C3	152.068473484	C5H12O5	OCC(O)C(O)C(O)CO	[O][C][C][Branch1][C][O][C][Branch1][C][O][C][Branch1][C][O][C][O]	InChI=1S/C5H12O5/c6-1-3(8)5(10)4(9)2-7/h3-10H,1-2H2	HEBKCHPVOIAQTA-UHFFFAOYSA-N	HEBKCHPVOIAQTA-UHFFFAOYSA-N
pos_D3	402.240624188	C24H34O5	CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C	[C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][=N][C][C][=Branch1][C][=O][C][Ring2][Ring1][Branch1][Ring2][Ring1][C][C]	InChI=1S/C24H34O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-14,16-18,22H,4-12H2,1-3H3,(H,28,29)	OHXPGWPVLFPUSM-UHFFFAOYSA-N	3,7,12-Trioxocholan-24-oic acid
pos_E3	205.131408088	C9H19NO4	CC(C)(CO)C(O)C(=O)NCCCO	[C][C][Branch1][C][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][=Branch1][C][=O][N][C][C][C][O]	InChI=1S/C9H19NO4/c1-9(2,6-12)7(13)8(14)10-4-3-5-11/h7,11-13H,3-6H2,1-2H3,(H,10,14)	SNPLKNRPJHDVJA-UHFFFAOYSA-N	DL-panthenol
pos_F3	110.036779432	C6H6O2	Oc1ccc(O)cc1	[O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]	InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H	QIGBRXMKCJKVMJ-UHFFFAOYSA-N	Hydroquinone
pos_G3	108.057514876	C7H8O	OCc1ccccc1	[O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]	InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2	WVDDGKGOMKODPV-UHFFFAOYSA-N	Benzyl Alcohol
pos_H3	362.170253184	C16H22N6O4	NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1	[N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][=Branch2][C][C][=C][NH1][C][=N][Ring1][Branch1][N][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][N][Ring1][=Branch1]	InChI=1S/C16H22N6O4/c17-14(24)12-2-1-5-22(12)16(26)11(6-9-7-18-8-19-9)21-15(25)10-3-4-13(23)20-10/h7-8,10-12H,1-6H2,(H2,17,24)(H,18,19)(H,20,23)(H,21,25)	XNSAINXGIQZQOO-UHFFFAOYSA-N	5-Oxoprolylhistidylprolinamide
pos_A4	430.38108084	C29H50O2	Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	[C][C][=C][Branch1][C][O][C][Branch1][C][C][=C][C][C][C][Branch1][C][C][Branch2][Ring1][#Branch1][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][O][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][=N][C]	InChI=1S/C29H50O2/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8)19-17-26-25(7)27(30)23(5)24(6)28(26)31-29/h20-22,30H,9-19H2,1-8H3	GVJHHUAWPYXKBD-UHFFFAOYSA-N	DL-alpha-Tocopherol
pos_B4	392.29265976	C24H40O4	CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	[C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][Branch1][C][O][C][C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][N][C][C][Branch1][C][O][C][Ring2][Ring1][Ring2][Ring1][P][C]	InChI=1S/C24H40O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)	KXGVEGMKQFWNSR-UHFFFAOYSA-N	Cholan-24-oic acid, 3,12-dihydroxy-, (3alpha,5beta,12alpha)-
pos_C4	205.131408088	C9H19NO4	CC(C)(CO)C(O)C(=O)NCCCO	[C][C][Branch1][C][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][=Branch1][C][=O][N][C][C][C][O]	InChI=1S/C9H19NO4/c1-9(2,6-12)7(13)8(14)10-4-3-5-11/h7,11-13H,3-6H2,1-2H3,(H,10,14)	SNPLKNRPJHDVJA-UHFFFAOYSA-N	DL-panthenol
pos_D4	450.349780712	C31H46O2	CC1=C(C/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2ccccc2C1=O	[C][C][=C][Branch2][Ring1][=N][C][/C][=C][Branch1][C][\C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][#C][=O]	InChI=1S/C31H46O2/c1-22(2)12-9-13-23(3)14-10-15-24(4)16-11-17-25(5)20-21-27-26(6)30(32)28-18-7-8-19-29(28)31(27)33/h7-8,18-20,22-24H,9-17,21H2,1-6H3/b25-20+	MBWXNTAXLNYFJB-LKUDQCMESA-N	Vitamin K
pos_E4	164.068473484	C6H12O5	OCC1OC(O)CC(O)C1O	[O][C][C][O][C][Branch1][C][O][C][C][Branch1][C][O][C][Ring1][Branch2][O]	InChI=1S/C6H12O5/c7-2-4-6(10)3(8)1-5(9)11-4/h3-10H,1-2H2	PMMURAAUARKVCB-UHFFFAOYSA-N	2-Deoxyhexopyranose
pos_F4	282.255880328	C18H34O2	CCCCCCCC/C=C\CCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][/C][=C][\C][C][C][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-	ZQPPMHVWECSIRJ-KTKRTIGZSA-N	ZQPPMHVWECSIRJ-KTKRTIGZSA-N
pos_G4	299.282429424	C18H37NO2	CCCCCCCCCCCCCCCC(=O)NCCO	[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][O]	InChI=1S/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h20H,2-17H2,1H3,(H,19,21)	HXYVTAGFYLMHSO-UHFFFAOYSA-N	Palmitoylethanolamide
pos_H4	189.042593084	C10H7NO3	O=C(O)c1cc(O)c2ccccc2n1	[O][=C][Branch1][C][O][C][=C][C][Branch1][C][O][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][O]	InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)	HCZHHEIFKROPDY-UHFFFAOYSA-N	Kynurenic Acid
pos_A5	200.177630008	C12H24O2	CCCCCCCCCCCC(=O)O	[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O]	InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)	POULHZVOKOAJMA-UHFFFAOYSA-N	Lauric Acid
